0	31.9
1.4	31.8
2.9	31.5
4.4	31.1
5.8	30.7
25.4	51.5
26.8	51
28.3	50.8
29.8	50.6
31.3	50.4
51.9	101.5
53.3	100.9
54.7	100.5
56.1	100.2
57.6	100.1
78.5	151
80	150.4
81.4	150.1
82.9	149.9
84.3	149.9
104.2	201.2
105.6	200.6
107.1	200.2
108.5	200
110	199.9
127	250.6
128.4	250.2
129.8	250
131.3	249.9
132.7	249.9
147.8	301.3
149.3	300.7
150.7	300.2
152.1	300
153.6	299.9
168.4	351.4
169.9	350.7
171.4	350.3
172.8	350.1
174.3	350
188.7	401.4
202.7	451.4
204.2	450.8
205.7	450.4
207.1	450.2
208.6	450
222.1	501.5
223.6	500.9
225	500.5
226.4	500.2
227.9	500.1
241.2	551.5
242.7	550.9
244.3	550.5
245.8	550.2
247.3	550.1
260.1	601.5
261.6	601
263.1	600.6
264.6	600.3
266.1	600.2
